,H3BO3[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],OD340,OD340_pred,OD340_std,OD340_cv_pred,OD340_cv_std,Label
128,0.030435,0.573867,4.605107,0.075394,39.729834,0.288319,527.577417,0.000533,0.001293,0.000479,0.005522,0.001418,0.4259,0.42342322012757383,0.0713737136567341,0.4003108291184805,0.07977295865624849,train
129,0.030435,0.573867,4.605107,0.075394,39.729834,0.288319,527.577417,0.000533,0.001293,0.000479,0.005522,0.001418,0.4272,0.42342322012757383,0.0713737136567341,0.4003108291184805,0.07977295865624849,train
130,0.008666,0.674731,4.101003,0.044203,10.293334,0.26373,496.593169,0.000175,0.00141,0.0001,0.006292,0.000207,0.4598,0.4537240019879081,0.07133418807875468,0.46957141166667893,0.07895735660556169,train
131,0.008666,0.674731,4.101003,0.044203,10.293334,0.26373,496.593169,0.000175,0.00141,0.0001,0.006292,0.000207,0.4253,0.4537240019879081,0.07133418807875468,0.46957141166667893,0.07895735660556169,train
132,0.008666,0.674731,4.101003,0.044203,10.293334,0.26373,496.593169,0.000175,0.00141,0.0001,0.006292,0.000207,0.4348,0.4537240019879081,0.07133418807875468,0.46957141166667893,0.07895735660556169,train
133,0.011664,0.400558,4.712679,0.043881,10.689284,0.285026,497.991592,0.000153,0.001605,0.000463,0.003221,0.000783,0.4388,0.4556358974843825,0.07142882268100718,0.4976797742112048,0.08141628800195648,train
134,0.011664,0.400558,4.712679,0.043881,10.689284,0.285026,497.991592,0.000153,0.001605,0.000463,0.003221,0.000783,0.4284,0.4556358974843825,0.07142882268100718,0.4976797742112048,0.08141628800195648,train
135,0.004231,0.59161,5.083742,0.045033,10.083175,0.876155,455.774052,0.000211,0.002533,0.000212,0.001691,0.000314,0.4341,0.4431603235555669,0.07138489683308327,0.45035662755581807,0.0707764142894244,train
136,0.004231,0.59161,5.083742,0.045033,10.083175,0.876155,455.774052,0.000211,0.002533,0.000212,0.001691,0.000314,0.419,0.4431603235555669,0.07138489683308327,0.45035662755581807,0.0707764142894244,train
137,0.004231,0.59161,5.083742,0.045033,10.083175,0.876155,455.774052,0.000211,0.002533,0.000212,0.001691,0.000314,0.4161,0.4431603235555669,0.07138489683308327,0.45035662755581807,0.0707764142894244,train
138,0.014451,0.668507,4.284171,0.057786,11.409408,0.947277,444.830901,0.000171,0.001862,0.00048,0.00066,0.00076,0.5887,0.5584264197714952,0.07119047842615164,0.5165023755927884,0.06346724315197126,train
139,0.014451,0.668507,4.284171,0.057786,11.409408,0.947277,444.830901,0.000171,0.001862,0.00048,0.00066,0.00076,0.5741,0.5584264197714952,0.07119047842615164,0.5165023755927884,0.06346724315197126,train
140,0.014451,0.668507,4.284171,0.057786,11.409408,0.947277,444.830901,0.000171,0.001862,0.00048,0.00066,0.00076,0.5671,0.5584264197714952,0.07119047842615164,0.5165023755927884,0.06346724315197126,train
141,0.009422,0.765774,3.926741,0.037959,12.684376,0.416545,460.648365,0.000129,0.002407,0.000314,0.011054,0.000472,0.4413,0.44467848481802963,0.07120767955363376,0.4795746572369045,0.07067103586284709,train
142,0.009422,0.765774,3.926741,0.037959,12.684376,0.416545,460.648365,0.000129,0.002407,0.000314,0.011054,0.000472,0.435,0.44467848481802963,0.07120767955363376,0.4795746572369045,0.07067103586284709,train
143,0.009422,0.765774,3.926741,0.037959,12.684376,0.416545,460.648365,0.000129,0.002407,0.000314,0.011054,0.000472,0.4432,0.44467848481802963,0.07120767955363376,0.4795746572369045,0.07067103586284709,train
144,0.034717,0.641054,4.219546,0.022366,40.901081,0.156846,719.688474,0.000335,0.003982,0.000275,0.008757,0.00069,0.0005,0.03677783036879787,0.07167468907400619,0.334520319420605,0.07105872533704054,train
145,0.031501,0.312703,4.210275,0.067582,44.136699,0.320089,472.095944,0.000427,0.000882,0.000137,0.012223,0.000856,0.4207,0.4235686077034544,0.07136192532778084,0.29879032194270727,0.0834691647208822,train
146,0.031501,0.312703,4.210275,0.067582,44.136699,0.320089,472.095944,0.000427,0.000882,0.000137,0.012223,0.000856,0.429,0.4235686077034544,0.07136192532778084,0.29879032194270727,0.0834691647208822,train
147,0.031501,0.312703,4.210275,0.067582,44.136699,0.320089,472.095944,0.000427,0.000882,0.000137,0.012223,0.000856,0.4528,0.4235686077034544,0.07136192532778084,0.29879032194270727,0.0834691647208822,train
148,0.006421,0.673537,4.557756,0.054778,9.943405,0.249469,458.885336,0.000175,0.001855,0.00026,0.002031,0.000254,0.486,0.501637770597925,0.07139780182397959,0.510477169014563,0.0787314871120228,train
149,0.008666,0.674731,4.275314,0.055751,10.293334,0.128261,449.824314,0.000142,0.001889,0.000466,0.006292,0.000207,0.4641,0.4922685180788149,0.07132955566663639,0.4805720170847666,0.08153466286606545,train
150,0.008666,0.674731,4.275314,0.055751,10.293334,0.128261,449.824314,0.000142,0.001889,0.000466,0.006292,0.000207,0.4942,0.4922685180788149,0.07132955566663639,0.4805720170847666,0.08153466286606545,train
151,0.008666,0.674731,4.275314,0.055751,10.293334,0.128261,449.824314,0.000142,0.001889,0.000466,0.006292,0.000207,0.4952,0.4922685180788149,0.07132955566663639,0.4805720170847666,0.08153466286606545,train
152,0.00543,0.248592,4.194682,0.05171,10.086137,0.239106,445.886624,0.000157,0.000849,0.000281,0.010667,0.000638,0.4311,0.4469252838607517,0.0712673426901193,0.4639010064152004,0.07073365982696865,train
153,0.00543,0.248592,4.194682,0.05171,10.086137,0.239106,445.886624,0.000157,0.000849,0.000281,0.010667,0.000638,0.4549,0.4469252838607517,0.0712673426901193,0.4639010064152004,0.07073365982696865,train
154,0.01272,0.762141,6.489701,0.050776,10.564076,0.891038,456.485818,0.00017,0.00199,5.9e-05,0.003392,0.000252,0.4032,0.43502948701965016,0.07137640575840504,0.46186215704930667,0.07068259571379874,train
155,0.01272,0.762141,6.489701,0.050776,10.564076,0.891038,456.485818,0.00017,0.00199,5.9e-05,0.003392,0.000252,0.4282,0.43502948701965016,0.07137640575840504,0.46186215704930667,0.07068259571379874,train
156,0.01272,0.762141,6.489701,0.050776,10.564076,0.891038,456.485818,0.00017,0.00199,5.9e-05,0.003392,0.000252,0.4465,0.43502948701965016,0.07137640575840504,0.46186215704930667,0.07068259571379874,train
157,0.017924,0.690362,3.544519,0.057062,11.180931,0.886672,492.15367,0.000229,0.002112,0.000474,0.002997,0.000219,0.594,0.584301477392731,0.0712558014662984,0.5874252342902954,0.07878654388970228,train
158,0.017924,0.690362,3.544519,0.057062,11.180931,0.886672,492.15367,0.000229,0.002112,0.000474,0.002997,0.000219,0.6004,0.584301477392731,0.0712558014662984,0.5874252342902954,0.07878654388970228,train
159,0.017924,0.690362,3.544519,0.057062,11.180931,0.886672,492.15367,0.000229,0.002112,0.000474,0.002997,0.000219,0.6068,0.584301477392731,0.0712558014662984,0.5874252342902954,0.07878654388970228,train
160,0.004165,0.287965,1.387221,0.0103,10.109658,0.517059,51.122061,3.1e-05,0.000287,0.000101,0.000851,9.5e-05,0.2427,0.25941601520239926,0.07120018005205112,0.2836222751488932,0.07063967551552806,train
161,0.004165,0.287965,1.387221,0.0103,10.109658,0.517059,51.122061,3.1e-05,0.000287,0.000101,0.000851,9.5e-05,0.2377,0.25941601520239926,0.07120018005205112,0.2836222751488932,0.07063967551552806,train
162,0.004165,0.287965,1.387221,0.0103,10.109658,0.517059,51.122061,3.1e-05,0.000287,0.000101,0.000851,9.5e-05,0.2451,0.25941601520239926,0.07120018005205112,0.2836222751488932,0.07063967551552806,train
163,0.076872,0.673352,4.035057,0.044932,37.450241,1.085799,589.411309,0.000352,0.00247,0.005744,0.006587,5.7e-05,0.4041,0.38655179809843465,0.07126629510908464,0.3662450728678487,0.08138974450834481,train
164,0.076872,0.673352,4.035057,0.044932,37.450241,1.085799,589.411309,0.000352,0.00247,0.005744,0.006587,5.7e-05,0.3901,0.38655179809843465,0.07126629510908464,0.3662450728678487,0.08138974450834481,train
165,0.076872,0.673352,4.035057,0.044932,37.450241,1.085799,589.411309,0.000352,0.00247,0.005744,0.006587,5.7e-05,0.379,0.38655179809843465,0.07126629510908464,0.3662450728678487,0.08138974450834481,train
166,0.079391,0.805942,3.834796,0.047726,36.90715,1.195513,589.465451,0.000363,0.002957,0.005811,0.008507,0.000865,0.3694,0.37434397969790967,0.07128952111428195,0.3594857769165419,0.0810691124787246,train
167,0.079391,0.805942,3.834796,0.047726,36.90715,1.195513,589.465451,0.000363,0.002957,0.005811,0.008507,0.000865,0.3796,0.37434397969790967,0.07128952111428195,0.3594857769165419,0.0810691124787246,train
168,0.075269,0.865534,12.985539,0.035616,35.801194,1.375059,589.426056,0.000415,0.005296,0.005948,0.010879,0.001283,0.4174,0.37377107862167214,0.07127606928932603,0.29645192681858723,0.07285664608172092,train
169,0.075269,0.865534,12.985539,0.035616,35.801194,1.375059,589.426056,0.000415,0.005296,0.005948,0.010879,0.001283,0.3984,0.37377107862167214,0.07127606928932603,0.29645192681858723,0.07285664608172092,train
170,0.075269,0.865534,12.985539,0.035616,35.801194,1.375059,589.426056,0.000415,0.005296,0.005948,0.010879,0.001283,0.3236,0.37377107862167214,0.07127606928932603,0.29645192681858723,0.07285664608172092,train
171,0.019222,0.307674,3.525611,0.058275,11.126672,0.964694,481.093379,0.000238,0.002163,0.00132,0.000315,0.000475,0.5169,0.5533767119205428,0.07122465559060583,0.5944818857963485,0.07884511180131427,train
172,0.019222,0.307674,3.525611,0.058275,11.126672,0.964694,481.093379,0.000238,0.002163,0.00132,0.000315,0.000475,0.5162,0.5533767119205428,0.07122465559060583,0.5944818857963485,0.07884511180131427,train
173,0.019222,0.307674,3.525611,0.058275,11.126672,0.964694,481.093379,0.000238,0.002163,0.00132,0.000315,0.000475,0.5688,0.5533767119205428,0.07122465559060583,0.5944818857963485,0.07884511180131427,train
174,0.020716,0.854504,3.601388,0.063508,13.107555,0.614551,424.063716,0.000202,0.001614,0.001494,0.00112,0.00039,0.5803,0.6084591167245433,0.0712861771820784,0.6280946996494092,0.07885585866656872,train
175,0.020716,0.854504,3.601388,0.063508,13.107555,0.614551,424.063716,0.000202,0.001614,0.001494,0.00112,0.00039,0.6181,0.6084591167245433,0.0712861771820784,0.6280946996494092,0.07885585866656872,train
176,0.013484,0.476176,3.018758,0.058552,14.844126,1.0351,506.393128,0.000191,0.001317,0.001272,0.003978,0.00059,0.5079,0.5479803522173604,0.07130814462344831,0.5817857715680507,0.08103148103211683,train
177,0.013484,0.476176,3.018758,0.058552,14.844126,1.0351,506.393128,0.000191,0.001317,0.001272,0.003978,0.00059,0.5162,0.5479803522173604,0.07130814462344831,0.5817857715680507,0.08103148103211683,train
178,0.013484,0.476176,3.018758,0.058552,14.844126,1.0351,506.393128,0.000191,0.001317,0.001272,0.003978,0.00059,0.5693,0.5479803522173604,0.07130814462344831,0.5817857715680507,0.08103148103211683,train
179,0.015798,0.801194,3.393851,0.066774,11.368197,0.590902,405.639898,0.000209,0.001154,0.003318,0.004075,0.000986,0.5765,0.5974955837797054,0.07121971995746815,0.564117147120117,0.08086918576974776,train
180,0.015798,0.801194,3.393851,0.066774,11.368197,0.590902,405.639898,0.000209,0.001154,0.003318,0.004075,0.000986,0.6729,0.5974955837797054,0.07121971995746815,0.564117147120117,0.08086918576974776,train
181,0.015798,0.801194,3.393851,0.066774,11.368197,0.590902,405.639898,0.000209,0.001154,0.003318,0.004075,0.000986,0.5798,0.5974955837797054,0.07121971995746815,0.564117147120117,0.08086918576974776,train
182,0.02434,0.817264,3.051005,0.064364,17.090542,1.095888,421.914934,0.000162,0.003515,0.001001,0.00447,0.000695,0.5209,0.5546203273442066,0.0712840111776644,0.5868529827021877,0.07922925822459775,train
183,0.02434,0.817264,3.051005,0.064364,17.090542,1.095888,421.914934,0.000162,0.003515,0.001001,0.00447,0.000695,0.5504,0.5546203273442066,0.0712840111776644,0.5868529827021877,0.07922925822459775,train
184,0.02434,0.817264,3.051005,0.064364,17.090542,1.095888,421.914934,0.000162,0.003515,0.001001,0.00447,0.000695,0.5908,0.5546203273442066,0.0712840111776644,0.5868529827021877,0.07922925822459775,train
185,0.074569,0.7104,3.865275,0.043698,37.793069,1.002822,589.640781,0.000391,0.003163,0.005799,0.012223,0.00027,0.3712,0.37316784502472944,0.0713955496607643,0.38147370501807043,0.07877724898057853,train
186,0.075384,0.509501,11.382077,0.045044,36.538656,1.22658,589.564078,0.000577,0.002424,0.005322,0.012354,0.00033,0.3838,0.3988926367983868,0.071310439761987,0.3859371569899448,0.0640457777422825,train
187,0.075384,0.509501,11.382077,0.045044,36.538656,1.22658,589.564078,0.000577,0.002424,0.005322,0.012354,0.00033,0.4186,0.3988926367983868,0.071310439761987,0.3859371569899448,0.0640457777422825,train
188,0.075384,0.509501,11.382077,0.045044,36.538656,1.22658,589.564078,0.000577,0.002424,0.005322,0.012354,0.00033,0.4335,0.3988926367983868,0.071310439761987,0.3859371569899448,0.0640457777422825,train
189,0.015919,0.229308,2.598355,0.060683,10.860956,0.374061,493.688987,0.000186,0.00213,0.001261,0.000849,0.000152,0.7271,0.6604659317298169,0.07165564881750117,0.5643298313463141,0.08086363584022084,train
190,0.018093,0.806326,2.806326,0.05822,15.042509,0.636144,454.40883,0.000217,0.002151,0.001782,0.000297,0.0005,0.6418,0.6439125945954333,0.0713027850702422,0.5535864317706871,0.0636327835694148,train
191,0.018093,0.806326,2.806326,0.05822,15.042509,0.636144,454.40883,0.000217,0.002151,0.001782,0.000297,0.0005,0.6786,0.6439125945954333,0.0713027850702422,0.5535864317706871,0.0636327835694148,train
192,0.018093,0.806326,2.806326,0.05822,15.042509,0.636144,454.40883,0.000217,0.002151,0.001782,0.000297,0.0005,0.6488,0.6439125945954333,0.0713027850702422,0.5535864317706871,0.0636327835694148,train
193,0.021665,0.716594,2.211578,0.058865,16.808802,0.379974,460.093519,0.000246,0.002152,0.001374,0.003696,0.000377,0.7316,0.6937101222068403,0.07167201198526486,0.5575164139842925,0.0635722809912629,train
194,0.021665,0.716594,2.211578,0.058865,16.808802,0.379974,460.093519,0.000246,0.002152,0.001374,0.003696,0.000377,0.7337,0.6937101222068403,0.07167201198526486,0.5575164139842925,0.0635722809912629,train
195,0.015771,0.596566,2.461602,0.05738,12.072126,0.556695,432.685654,0.000179,0.002404,0.003917,0.001158,0.000466,0.511,0.5613711697592922,0.07123958659610885,0.5614208668763772,0.06368287146729329,train
196,0.015771,0.596566,2.461602,0.05738,12.072126,0.556695,432.685654,0.000179,0.002404,0.003917,0.001158,0.000466,0.5698,0.5613711697592922,0.07123958659610885,0.5614208668763772,0.06368287146729329,train
197,0.015771,0.596566,2.461602,0.05738,12.072126,0.556695,432.685654,0.000179,0.002404,0.003917,0.001158,0.000466,0.5744,0.5613711697592922,0.07123958659610885,0.5614208668763772,0.06368287146729329,train
198,0.013997,0.864015,2.643108,0.057202,11.196264,0.248801,395.946558,0.000124,0.001649,0.002606,0.01095,0.000642,0.5399,0.566616482540163,0.07117159531836899,0.5545775608275212,0.08111251000365935,train
199,0.013997,0.864015,2.643108,0.057202,11.196264,0.248801,395.946558,0.000124,0.001649,0.002606,0.01095,0.000642,0.5897,0.566616482540163,0.07117159531836899,0.5545775608275212,0.08111251000365935,train
200,0.013997,0.864015,2.643108,0.057202,11.196264,0.248801,395.946558,0.000124,0.001649,0.002606,0.01095,0.000642,0.5857,0.566616482540163,0.07117159531836899,0.5545775608275212,0.08111251000365935,train
201,0.004271,0.274219,1.31762,0.010676,8.594093,0.478488,45.121975,3e-05,0.000279,9.5e-05,0.000786,9.1e-05,0.2691,0.25948647264018737,0.07116934573501818,0.2743842260660394,0.07867618824142167,train
202,0.004271,0.274219,1.31762,0.010676,8.594093,0.478488,45.121975,3e-05,0.000279,9.5e-05,0.000786,9.1e-05,0.266,0.25948647264018737,0.07116934573501818,0.2743842260660394,0.07867618824142167,train
203,0.004271,0.274219,1.31762,0.010676,8.594093,0.478488,45.121975,3e-05,0.000279,9.5e-05,0.000786,9.1e-05,0.2337,0.25948647264018737,0.07116934573501818,0.2743842260660394,0.07867618824142167,train
